name,ram,display,camera,battery,processor,price
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 32MP Front Camera,5200 mAh Battery,Snapdragon 7s Gen2 Processor,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",4 GB RAM | 64 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",4 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,6000 mAh Battery,"Octa core (2.2 GHz, Quad core, Cortex A78 + 1.8 GHz, Quad core, Cortex A55) Processor","₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,6000 mAh Lithium ion Battery,MediaTek Dimensity 6100+ Processor,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Mediatek Helio G37 Processor,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ AMOLED Display,50MP + 2MP Depth + AI Lens | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio G88 Processor,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",16 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Display,50MP + 48MP + 48MP | 42MP Front Camera,5060 mAh Battery,Google Tensor G4 Processor,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,64MP + 2MP | 16MP Front Camera,4600 mAh Battery,Dimensity 7200 Processor,"₹30,190"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year,"₹30,190"
"vivo Y27 (Burgundy Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,6000 mAh Lithium ion Battery,MediaTek Dimensity 6100+ Processor,"₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor,"₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",4 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,6000 mAh Battery,"Octa core (2.2 GHz, Quad core, Cortex A78 + 1.8 GHz, Quad core, Cortex A55) Processor","₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Quarter QVGA Display,0.3MP Rear Camera,1800 mAh Battery,1 Year Company Domestic Warranty by Company Authorized Service Center.,"₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 12MP + 5MP | 32MP Front Camera,5000 mAh Battery,Samsung Exynos 1480 Processor,"₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity 7200 Ultra 5G Processor,"₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Ion Battery,Mediatek Helio G37 Processor,"₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,"₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year,"₹12,990"
"vivo Y27 (Burgundy Black, 128 GB)",8 GB RAM | 256 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year,"₹12,990"
